game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2021-04-06,202104060BOS,PHI,Ben Simmons,https://www.basketball-reference.com/boxscores/202104060BOS.html,36:25,.570,.571,.000,1.143,0.0,16.5,7.5,27.5,4.3,0.0,16.0,16.0,114,101,4.1
2021-04-06,202104060BOS,PHI,Tobias Harris,https://www.basketball-reference.com/boxscores/202104060BOS.html,33:49,.406,.364,.000,.273,7.5,26.6,16.2,20.0,3.1,3.9,14.0,19.7,94,100,0.2
2021-04-06,202104060BOS,PHI,Joel Embiid,https://www.basketball-reference.com/boxscores/202104060BOS.html,32:48,.629,.500,.263,1.053,11.6,13.7,12.5,7.0,0.0,4.1,12.6,45.1,120,108,6.2
2021-04-06,202104060BOS,PHI,Seth Curry,https://www.basketball-reference.com/boxscores/202104060BOS.html,31:47,.500,.500,.556,.000,0.0,4.7,2.2,10.8,1.6,0.0,0.0,13.2,114,108,-2.3
2021-04-06,202104060BOS,PHI,Danny Green,https://www.basketball-reference.com/boxscores/202104060BOS.html,24:04,1.214,1.214,.857,.000,0.0,12.5,5.7,9.1,4.3,0.0,12.5,15.5,193,101,21.0
2021-04-06,202104060BOS,PHI,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202104060BOS.html,19:35,.750,.750,1.000,.000,0.0,15.3,7.0,7.8,2.6,6.8,0.0,4.8,162,100,7.4
2021-04-06,202104060BOS,PHI,Shake Milton,https://www.basketball-reference.com/boxscores/202104060BOS.html,19:13,.375,.375,.125,.000,6.6,15.6,10.7,0.0,0.0,0.0,20.0,24.2,67,111,-16.2
2021-04-06,202104060BOS,PHI,Dwight Howard,https://www.basketball-reference.com/boxscores/202104060BOS.html,14:06,.725,.000,1.000,4.000,17.9,74.5,43.8,0.0,3.7,0.0,26.6,12.4,134,97,1.1
2021-04-06,202104060BOS,PHI,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202104060BOS.html,13:32,.571,.500,.571,.571,9.3,22.2,15.2,0.0,3.8,0.0,10.2,33.6,111,102,4.5
2021-04-06,202104060BOS,PHI,Mike Scott,https://www.basketball-reference.com/boxscores/202104060BOS.html,12:22,.000,.000,.000,.000,0.0,0.0,0.0,11.4,0.0,0.0,0.0,3.8,57,113,-5.3
