game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2021-04-30,202104300PHO,UTA,Joe Ingles,https://www.basketball-reference.com/boxscores/202104300PHO.html,29:11,.403,.393,.500,.143,7.5,4.6,6.2,24.6,0.0,0.0,16.8,29.1,84,135,-12.3
2021-04-30,202104300PHO,UTA,Royce O'Neale,https://www.basketball-reference.com/boxscores/202104300PHO.html,28:55,.750,.750,.500,.000,0.0,18.4,8.3,14.9,3.5,0.0,50.0,6.6,92,125,-2.6
2021-04-30,202104300PHO,UTA,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202104300PHO.html,27:40,.735,.636,.545,.818,0.0,19.3,8.7,0.0,1.8,0.0,16.7,30.9,119,128,0.3
2021-04-30,202104300PHO,UTA,Georges Niang,https://www.basketball-reference.com/boxscores/202104300PHO.html,24:27,.400,.400,.700,.000,4.5,10.9,7.4,6.7,0.0,3.6,9.1,21.4,81,131,-8.6
2021-04-30,202104300PHO,UTA,Rudy Gobert,https://www.basketball-reference.com/boxscores/202104300PHO.html,23:45,.820,.750,.000,.500,4.6,50.5,25.3,7.0,0.0,11.0,17.0,11.8,142,119,3.8
2021-04-30,202104300PHO,UTA,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202104300PHO.html,28:30,.358,.267,.533,.267,3.8,14.0,8.4,22.5,3.6,0.0,0.0,28.0,93,126,-4.0
2021-04-30,202104300PHO,UTA,Derrick Favors,https://www.basketball-reference.com/boxscores/202104300PHO.html,15:43,1.014,1.000,.000,.250,13.9,8.5,11.5,13.4,3.2,0.0,0.0,13.4,215,127,9.5
2021-04-30,202104300PHO,UTA,Trent Forrest,https://www.basketball-reference.com/boxscores/202104300PHO.html,14:08,.250,.250,.500,.000,0.0,9.4,4.2,32.2,0.0,6.2,20.0,16.8,71,129,-9.9
2021-04-30,202104300PHO,UTA,Jarrell Brantley,https://www.basketball-reference.com/boxscores/202104300PHO.html,9:44,.000,.000,.000,.000,0.0,0.0,0.0,28.2,5.2,0.0,50.0,9.8,52,124,-5.0
2021-04-30,202104300PHO,UTA,Miye Oni,https://www.basketball-reference.com/boxscores/202104300PHO.html,8:48,1.500,1.500,1.000,.000,0.0,15.2,6.8,36.9,5.8,0.0,0.0,5.4,273,120,16.9
2021-04-30,202104300PHO,UTA,Juwan Morgan,https://www.basketball-reference.com/boxscores/202104300PHO.html,8:32,.833,.833,.333,.000,12.8,0.0,7.0,0.0,0.0,0.0,0.0,16.7,161,136,5.8
2021-04-30,202104300PHO,UTA,Matt Thomas,https://www.basketball-reference.com/boxscores/202104300PHO.html,8:32,.833,.833,.333,.000,0.0,0.0,0.0,45.0,0.0,0.0,14.3,39.0,122,136,15.2
2021-04-30,202104300PHO,UTA,Ersan İlyasova,https://www.basketball-reference.com/boxscores/202104300PHO.html,7:24,1.500,1.500,1.000,.000,0.0,36.0,16.2,0.0,0.0,0.0,0.0,12.9,300,129,19.7
2021-04-30,202104300PHO,UTA,Elijah Hughes,https://www.basketball-reference.com/boxscores/202104300PHO.html,4:41,.000,.000,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0,136,-36.9
2021-04-30,202104300PHO,PHO,Devin Booker,https://www.basketball-reference.com/boxscores/202104300PHO.html,29:11,.763,.737,.263,.158,0.0,11.2,6.2,12.4,0.0,0.0,4.7,32.7,144,114,9.1
2021-04-30,202104300PHO,PHO,Mikal Bridges,https://www.basketball-reference.com/boxscores/202104300PHO.html,26:16,1.066,1.125,.625,.125,0.0,4.2,2.3,10.4,5.8,8.9,0.0,14.4,203,96,24.9
