game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2023-02-28,202302280BRK,MIL,Jrue Holiday,https://www.basketball-reference.com/boxscores/202302280BRK.html,30:16,.583,.583,.167,.000,0.0,10.1,5.1,32.6,0.0,0.0,25.0,20.4,104,102,-2.8
2023-02-28,202302280BRK,MIL,Giannis Antetokounmpo,https://www.basketball-reference.com/boxscores/202302280BRK.html,28:28,.557,.574,.074,.222,11.0,43.1,27.2,27.3,1.6,0.0,14.4,47.0,99,96,6.9
2023-02-28,202302280BRK,MIL,Brook Lopez,https://www.basketball-reference.com/boxscores/202302280BRK.html,28:22,.500,.500,.308,.000,14.7,21.6,18.2,4.2,0.0,7.2,7.1,19.1,108,95,-0.5
2023-02-28,202302280BRK,MIL,Grayson Allen,https://www.basketball-reference.com/boxscores/202302280BRK.html,26:42,.543,.583,.667,.167,3.9,3.8,3.9,8.1,3.3,0.0,13.4,10.8,106,95,-0.1
2023-02-28,202302280BRK,MIL,Pat Connaughton,https://www.basketball-reference.com/boxscores/202302280BRK.html,22:27,.417,.417,.667,.000,0.0,18.2,9.2,14.0,0.0,0.0,0.0,10.3,109,101,-2.2
2023-02-28,202302280BRK,MIL,Khris Middleton,https://www.basketball-reference.com/boxscores/202302280BRK.html,22:36,.648,.654,.538,.154,0.0,18.1,9.1,36.3,3.9,0.0,17.8,28.8,115,92,12.1
2023-02-28,202302280BRK,MIL,Jevon Carter,https://www.basketball-reference.com/boxscores/202302280BRK.html,19:39,.917,.917,.667,.000,5.3,5.2,5.3,0.0,2.2,0.0,14.3,13.8,141,97,6.7
2023-02-28,202302280BRK,MIL,Joe Ingles,https://www.basketball-reference.com/boxscores/202302280BRK.html,19:04,.600,.600,.800,.000,0.0,21.4,10.8,16.8,4.6,5.4,16.7,12.2,115,86,7.0
2023-02-28,202302280BRK,MIL,Bobby Portis,https://www.basketball-reference.com/boxscores/202302280BRK.html,15:43,.361,.357,.286,.429,6.6,32.5,19.7,7.0,2.8,0.0,0.0,20.4,89,94,-1.6
2023-02-28,202302280BRK,MIL,Jae Crowder,https://www.basketball-reference.com/boxscores/202302280BRK.html,15:34,.500,.500,.500,.000,0.0,13.1,6.6,13.1,2.8,0.0,0.0,5.0,135,95,1.6
2023-02-28,202302280BRK,MIL,MarJon Beauchamp,https://www.basketball-reference.com/boxscores/202302280BRK.html,3:35,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,32.3,0,103,-37.9
2023-02-28,202302280BRK,MIL,A.J. Green,https://www.basketball-reference.com/boxscores/202302280BRK.html,3:19,.000,.000,.000,.000,31.5,30.8,31.1,57.9,0.0,0.0,0.0,11.6,119,101,10.5
2023-02-28,202302280BRK,MIL,Thanasis Antetokounmpo,https://www.basketball-reference.com/boxscores/202302280BRK.html,2:07,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,103,-5.2
2023-02-28,202302280BRK,MIL,Meyers Leonard,https://www.basketball-reference.com/boxscores/202302280BRK.html,2:07,.750,.750,1.000,.000,0.0,48.2,24.4,0.0,0.0,0.0,0.0,36.5,133,98,18.1
2023-02-28,202302280BRK,BRK,Mikal Bridges,https://www.basketball-reference.com/boxscores/202302280BRK.html,36:38,.702,.658,.368,.368,2.8,2.8,2.8,30.3,2.4,0.0,8.3,28.4,128,113,9.7
2023-02-28,202302280BRK,BRK,Spencer Dinwiddie,https://www.basketball-reference.com/boxscores/202302280BRK.html,34:32,.693,.676,.588,.235,0.0,18.1,9.0,47.3,1.3,0.0,17.6,28.5,115,112,6.0
2023-02-28,202302280BRK,BRK,Nic Claxton,https://www.basketball-reference.com/boxscores/202302280BRK.html,30:50,.654,.667,.000,.333,3.3,20.3,11.7,20.9,4.3,7.2,12.7,11.1,127,99,7.9
