game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2022-11-14,202211140GSW,SAS,Keita Bates-Diop,https://www.basketball-reference.com/boxscores/202211140GSW.html,30:39,.500,.500,.333,.000,16.5,13.1,15.2,11.1,3.1,0.0,0.0,14.9,133,130,4.3
2022-11-14,202211140GSW,SAS,Devin Vassell,https://www.basketball-reference.com/boxscores/202211140GSW.html,25:05,.273,.273,.364,.000,0.0,21.3,8.2,6.3,0.0,4.5,8.3,18.2,66,134,-13.6
2022-11-14,202211140GSW,SAS,Jeremy Sochan,https://www.basketball-reference.com/boxscores/202211140GSW.html,24:36,.419,.385,.231,.231,6.8,27.1,14.7,0.0,2.0,0.0,17.3,26.7,81,132,-12.3
2022-11-14,202211140GSW,SAS,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202211140GSW.html,20:20,.500,.500,.000,.000,16.6,39.3,25.4,8.2,0.0,5.5,40.0,18.7,73,131,-12.7
2022-11-14,202211140GSW,SAS,Keldon Johnson,https://www.basketball-reference.com/boxscores/202211140GSW.html,18:35,.472,.433,.600,.133,0.0,7.2,2.8,11.2,0.0,0.0,5.9,34.5,107,139,0.2
2022-11-14,202211140GSW,SAS,Josh Richardson,https://www.basketball-reference.com/boxscores/202211140GSW.html,25:10,.363,.292,.500,.333,3.3,21.2,10.3,18.9,1.9,0.0,6.8,22.3,94,132,-6.1
2022-11-14,202211140GSW,SAS,Isaiah Roby,https://www.basketball-reference.com/boxscores/202211140GSW.html,24:09,.418,.389,.444,.444,0.0,22.1,8.5,19.9,0.0,4.6,8.5,18.5,99,133,-4.0
2022-11-14,202211140GSW,SAS,Charles Bassey,https://www.basketball-reference.com/boxscores/202211140GSW.html,23:49,.600,.600,.000,.000,21.2,5.6,15.2,20.2,0.0,9.4,37.5,12.8,101,131,-4.1
2022-11-14,202211140GSW,SAS,Doug McDermott,https://www.basketball-reference.com/boxscores/202211140GSW.html,22:36,.509,.500,.833,.333,0.0,0.0,0.0,0.0,2.1,4.9,22.5,14.9,85,130,-6.3
2022-11-14,202211140GSW,SAS,Jordan Hall,https://www.basketball-reference.com/boxscores/202211140GSW.html,16:03,.429,.429,.286,.000,5.2,16.6,9.6,33.2,3.0,0.0,22.2,21.3,88,130,-5.8
2022-11-14,202211140GSW,SAS,Gorgui Dieng,https://www.basketball-reference.com/boxscores/202211140GSW.html,8:58,.521,.375,.750,1.000,18.8,14.9,17.3,17.5,0.0,0.0,0.0,24.4,140,138,7.5
2022-11-14,202211140GSW,GSW,Jordan Poole,https://www.basketball-reference.com/boxscores/202211140GSW.html,29:08,.795,.775,.500,.300,0.0,5.8,3.5,12.9,5.0,2.7,0.0,34.8,152,93,18.6
2022-11-14,202211140GSW,GSW,Stephen Curry,https://www.basketball-reference.com/boxscores/202211140GSW.html,27:01,.649,.591,.636,.273,4.9,12.5,9.6,23.3,1.8,0.0,7.5,22.1,136,96,3.6
2022-11-14,202211140GSW,GSW,Draymond Green,https://www.basketball-reference.com/boxscores/202211140GSW.html,25:29,.291,.167,.333,.333,5.2,19.8,14.2,25.0,1.9,0.0,12.7,13.9,105,91,-4.6
2022-11-14,202211140GSW,GSW,Andrew Wiggins,https://www.basketball-reference.com/boxscores/202211140GSW.html,23:20,.500,.500,.500,.000,5.7,10.8,8.8,5.3,2.1,0.0,16.7,23.1,87,97,-8.7
2022-11-14,202211140GSW,GSW,Kevon Looney,https://www.basketball-reference.com/boxscores/202211140GSW.html,17:33,.333,.333,.000,.000,7.6,14.4,11.8,24.7,2.7,0.0,0.0,7.7,141,93,4.5
2022-11-14,202211140GSW,GSW,Moses Moody,https://www.basketball-reference.com/boxscores/202211140GSW.html,26:43,.583,.556,.556,.111,0.0,6.3,3.9,18.1,1.8,0.0,0.0,15.8,132,101,1.4
2022-11-14,202211140GSW,GSW,Jonathan Kuminga,https://www.basketball-reference.com/boxscores/202211140GSW.html,24:40,.845,.813,.500,.250,0.0,10.2,6.3,10.4,0.0,0.0,10.1,18.0,145,102,2.4
2022-11-14,202211140GSW,GSW,Anthony Lamb,https://www.basketball-reference.com/boxscores/202211140GSW.html,24:10,1.214,1.214,.857,.000,0.0,13.9,8.5,22.6,0.0,0.0,12.5,14.8,190,99,15.5
2022-11-14,202211140GSW,GSW,JaMychal Green,https://www.basketball-reference.com/boxscores/202211140GSW.html,15:25,.765,.700,.600,.400,0.0,27.3,16.7,16.5,0.0,10.4,14.5,20.0,135,86,5.7
2022-11-14,202211140GSW,GSW,James Wiseman,https://www.basketball-reference.com/boxscores/202211140GSW.html,9:14,.333,.333,.000,.000,14.4,9.1,11.2,24.9,0.0,0.0,0.0,14.6,121,103,-2.6
2022-11-14,202211140GSW,GSW,Donte DiVincenzo,https://www.basketball-reference.com/boxscores/202211140GSW.html,9:10,.833,.833,.667,.000,0.0,0.0,0.0,28.7,5.3,0.0,50.0,29.4,85,96,-6.8
2022-11-14,202211140GSW,GSW,Ryan Rollins,https://www.basketball-reference.com/boxscores/202211140GSW.html,8:04,.833,.833,.333,.000,0.0,20.9,12.8,17.0,0.0,0.0,40.0,27.8,89,94,-8.1
