game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2022-12-12,202212120POR,MIN,Anthony Edwards,https://www.basketball-reference.com/boxscores/202212120POR.html,33:23,.456,.469,.188,.375,2.9,3.5,3.2,11.5,2.8,0.0,9.7,26.6,89,130,-7.6
2022-12-12,202212120POR,MIN,Rudy Gobert,https://www.basketball-reference.com/boxscores/202212120POR.html,31:30,.595,.615,.000,.077,15.2,55.7,33.5,9.0,1.5,0.0,6.9,19.8,124,121,-0.8
2022-12-12,202212120POR,MIN,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202212120POR.html,29:33,.566,.553,.526,.158,0.0,11.9,5.4,41.4,1.6,3.8,9.0,32.6,113,129,5.2
2022-12-12,202212120POR,MIN,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202212120POR.html,28:21,.250,.250,.500,.000,3.4,0.0,1.9,3.8,1.6,3.9,0.0,6.1,78,132,-8.9
2022-12-12,202212120POR,MIN,Kyle Anderson,https://www.basketball-reference.com/boxscores/202212120POR.html,27:39,.507,.438,.125,.250,0.0,4.2,1.9,21.3,3.4,0.0,10.1,15.4,109,129,-2.8
2022-12-12,202212120POR,MIN,Jaylen Nowell,https://www.basketball-reference.com/boxscores/202212120POR.html,22:34,.599,.583,.167,.417,0.0,15.6,7.0,13.7,2.1,0.0,12.3,30.9,105,129,-3.1
2022-12-12,202212120POR,MIN,Naz Reid,https://www.basketball-reference.com/boxscores/202212120POR.html,18:16,1.025,1.125,.250,.500,0.0,25.6,11.6,7.4,0.0,0.0,17.0,13.9,157,132,0.9
2022-12-12,202212120POR,MIN,Bryn Forbes,https://www.basketball-reference.com/boxscores/202212120POR.html,14:59,.250,.250,.500,.000,0.0,0.0,0.0,7.5,0.0,0.0,0.0,11.5,64,138,-13.6
2022-12-12,202212120POR,MIN,Austin Rivers,https://www.basketball-reference.com/boxscores/202212120POR.html,13:30,.375,.375,.750,.000,0.0,0.0,0.0,8.4,3.4,0.0,0.0,12.8,86,129,-9.1
2022-12-12,202212120POR,MIN,Luka Garza,https://www.basketball-reference.com/boxscores/202212120POR.html,4:03,1.000,1.000,.000,.000,0.0,57.8,26.0,0.0,0.0,0.0,0.0,10.6,200,125,1.9
2022-12-12,202212120POR,MIN,Nathan Knight,https://www.basketball-reference.com/boxscores/202212120POR.html,4:03,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,31.9,99,138,-1.4
2022-12-12,202212120POR,MIN,Josh Minott,https://www.basketball-reference.com/boxscores/202212120POR.html,4:03,.000,.000,.000,.000,0.0,0.0,0.0,0.0,11.4,0.0,0.0,10.6,0,111,-8.1
2022-12-12,202212120POR,MIN,Wendell Moore Jr.,https://www.basketball-reference.com/boxscores/202212120POR.html,4:03,.667,.667,.333,.000,0.0,28.9,13.0,53.2,11.4,0.0,0.0,31.9,138,104,24.2
2022-12-12,202212120POR,MIN,Matt Ryan,https://www.basketball-reference.com/boxscores/202212120POR.html,4:03,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,11.4,0.0,0.0,21.3,134,111,18.2
2022-12-12,202212120POR,POR,Anfernee Simons,https://www.basketball-reference.com/boxscores/202212120POR.html,33:15,.462,.462,.615,.000,0.0,11.5,6.3,21.2,0.0,0.0,13.3,18.6,105,112,-7.9
