game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2021-02-12,202102120ATL,SAS,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202102120ATL.html,28:16,.941,1.000,.000,.143,8.7,35.4,23.4,5.1,5.0,8.8,21.2,14.5,142,94,12.6
2021-02-12,202102120ATL,SAS,Keldon Johnson,https://www.basketball-reference.com/boxscores/202102120ATL.html,27:35,.842,.818,.273,.182,0.0,7.3,4.0,5.6,0.0,0.0,7.8,20.3,149,118,4.8
2021-02-12,202102120ATL,SAS,DeMar DeRozan,https://www.basketball-reference.com/boxscores/202102120ATL.html,25:42,.747,.636,.000,.909,9.6,15.6,12.9,46.8,0.0,0.0,11.5,29.5,152,116,11.2
2021-02-12,202102120ATL,SAS,Dejounte Murray,https://www.basketball-reference.com/boxscores/202102120ATL.html,24:30,.615,.615,.231,.000,0.0,24.5,13.5,31.3,1.9,0.0,0.0,23.1,136,109,7.1
2021-02-12,202102120ATL,SAS,Derrick White,https://www.basketball-reference.com/boxscores/202102120ATL.html,16:58,.814,.800,.600,.800,0.0,11.8,6.5,31.0,2.8,4.9,0.0,17.3,176,107,15.1
2021-02-12,202102120ATL,SAS,Patty Mills,https://www.basketball-reference.com/boxscores/202102120ATL.html,20:45,.932,.917,.833,.167,0.0,14.5,8.0,25.9,0.0,0.0,23.7,17.7,142,116,7.4
2021-02-12,202102120ATL,SAS,Drew Eubanks,https://www.basketball-reference.com/boxscores/202102120ATL.html,19:44,.665,.500,.000,2.000,18.7,20.3,19.6,0.0,0.0,4.2,34.7,12.7,113,111,-9.1
2021-02-12,202102120ATL,SAS,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202102120ATL.html,19:18,.506,.450,.500,.200,0.0,5.2,2.9,0.0,0.0,0.0,21.6,31.3,77,118,-18.0
2021-02-12,202102120ATL,SAS,Rudy Gay,https://www.basketball-reference.com/boxscores/202102120ATL.html,18:07,.250,.250,.600,.000,0.0,16.6,9.1,13.3,2.6,0.0,0.0,24.0,67,110,-11.9
2021-02-12,202102120ATL,SAS,Devin Vassell,https://www.basketball-reference.com/boxscores/202102120ATL.html,12:16,.300,.300,.600,.000,10.0,0.0,4.5,19.0,0.0,6.7,0.0,17.7,97,115,-1.3
2021-02-12,202102120ATL,SAS,Quinndary Weatherspoon,https://www.basketball-reference.com/boxscores/202102120ATL.html,10:06,.333,.333,.333,.000,0.0,9.9,5.5,0.0,0.0,0.0,25.0,17.2,49,115,-26.0
2021-02-12,202102120ATL,SAS,Trey Lyles,https://www.basketball-reference.com/boxscores/202102120ATL.html,8:48,,,,,0.0,11.4,6.3,0.0,0.0,0.0,,0.0,0,117,-4.8
2021-02-12,202102120ATL,SAS,Keita Bates-Diop,https://www.basketball-reference.com/boxscores/202102120ATL.html,7:55,.399,.000,1.000,2.000,0.0,12.6,7.0,0.0,0.0,0.0,0.0,20.7,92,117,-11.2
